# omega (a.u.), Re alpha(w), Im alpha(w)
2.533420206097258376e+00,1.399047871932151792e-02,-1.130361720900916736e-03
2.540784799719633558e+00,1.399028988915314645e-02,-1.126893463053334297e-03
2.548149393342009184e+00,1.399010062044856763e-02,-1.123439001001419815e-03
2.555513986964385253e+00,1.398991338613113887e-02,-1.119998299981114906e-03
2.562878580586760879e+00,1.398972643183566886e-02,-1.116571324611776491e-03
2.570243174209136949e+00,1.398953814321333110e-02,-1.113158038916804400e-03
2.577607767831512575e+00,1.398935076671378210e-02,-1.109758406343799506e-03
2.584972361453888201e+00,1.398916568793639667e-02,-1.106372389784259338e-03
2.592336955076263827e+00,1.398897935053149306e-02,-1.102999951592821591e-03
2.599701548698639897e+00,1.398879378198077637e-02,-1.099641053606063975e-03
2.607066142321015523e+00,1.398860785028921590e-02,-1.096295657160875582e-03
2.614430735943391593e+00,1.398841945792847659e-02,-1.092963723112392628e-03
2.621795329565767219e+00,1.398823314700666474e-02,-1.089645211851534993e-03
2.629159923188142400e+00,1.398804614025349509e-02,-1.086340083322119478e-03
2.636524516810518470e+00,1.398785954657465191e-02,-1.083048297037583632e-03
2.643889110432894096e+00,1.398766965659514402e-02,-1.079769812097322503e-03
2.651253704055270166e+00,1.398748352181112230e-02,-1.076504587202631834e-03
2.658618297677645792e+00,1.398729697822207775e-02,-1.073252580672292818e-03
2.665982891300021418e+00,1.398711139359922785e-02,-1.070013750457776951e-03
2.673347484922397044e+00,1.398692226974774383e-02,-1.066788054158103070e-03
2.680712078544773114e+00,1.398673609976227097e-02,-1.063575449034337038e-03
2.688076672167148740e+00,1.398654659946578852e-02,-1.060375892023754461e-03
2.695441265789524810e+00,1.398635879124357495e-02,-1.057189339753659496e-03
2.702805859411900435e+00,1.398616859941794431e-02,-1.054015748554885772e-03
2.710170453034275617e+00,1.398598277949403626e-02,-1.050855074474963367e-03
2.717535046656651687e+00,1.398579161234084212e-02,-1.047707273290981577e-03
2.724899640279027313e+00,1.398560004777055568e-02,-1.044572300522137245e-03
